zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
08641,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08640,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08848,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07901,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07902,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07439,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07438,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08557,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08556,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08555,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08720,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08721,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08722,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08723,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08724,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07981,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07980,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07828,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07829,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07822,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07823,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07820,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07821,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07826,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07827,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07825,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08551,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07078,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08691,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07920,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07950,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07005,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07845,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07462,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07460,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07465,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07853,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07852,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07851,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07850,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07855,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07960,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07704,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07703,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07702,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07701,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07709,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08867,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08865,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08868,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07836,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07035,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07034,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07039,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08740,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07927,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07926,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07924,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07922,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07921,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07928,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08741,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07416,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07419,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07418,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08530,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08533,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08535,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07081,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07082,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08041,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08042,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08006,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07740,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07856,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07801,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07802,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07803,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07806,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07758,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07754,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07755,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07756,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07757,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07750,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07751,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07752,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07753,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08834,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08831,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08833,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07880,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07881,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07882,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07885,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07978,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07979,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07974,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07976,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07977,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07970,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08562,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08560,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08561,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08015,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07721,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07720,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07722,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07726,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08739,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08738,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08736,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08735,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08734,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08733,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08732,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08731,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08730,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07440,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07442,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07444,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07839,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07838,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07831,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07830,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07832,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07435,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07844,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07847,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07840,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07765,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07764,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07760,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07763,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07762,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07843,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08804,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08801,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08803,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08802,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08809,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08808,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07842,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08889,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08888,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08885,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08884,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08887,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08886,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07945,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07946,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08755,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08754,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08757,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08753,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08752,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07857,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07724,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07727,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07474,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08514,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08511,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07866,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07865,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07863,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07860,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07869,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08068,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08064,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07746,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07834,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07738,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07739,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07732,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07733,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07730,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07731,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07737,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07734,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07735,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08858,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08859,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08853,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08857,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07045,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07046,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07041,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08759,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08758,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08756,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08751,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
08750,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07420,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
07428,9726,Jersey Central Power & Lt Co,NJ,Delivery,Investor Owned,0.0316463686414,0.0230770890711,0.0412124845827
66214,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66215,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66216,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66210,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66211,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66212,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66213,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66026,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66021,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66738,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66225,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66224,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66221,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66220,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66223,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66222,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66078,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66079,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66075,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66076,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66071,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66217,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66219,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66040,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66042,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66276,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66283,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66282,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66286,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66285,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66510,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66209,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66208,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66203,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66202,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66201,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
66207,10000,Kansas City Power & Light Co,KS,Bundled,Investor Owned,0.0959030497342,0.0816557883889,0.115706953566
