NNP	NNPS	0.03314917127071823
NNP	NNS	0.02394106813996317
NNP	POS	0.06077348066298342
NNP	RB	0.009208103130755065
NNP	RP	0.001841620626151013
NNP	SYM	0.001841620626151013
NNP	VBD	0.06077348066298342
NNP	VBP	0.0055248618784530384
NNP	VBZ	0.027624309392265192
NNP	``	0.001841620626151013
NNPS	,	0.06896551724137931
NNPS	.	0.06896551724137931
NNPS	CC	0.06896551724137931
NNPS	IN	0.20689655172413793
NNPS	MD	0.034482758620689655
NNPS	NN	0.034482758620689655
NNPS	NNP	0.2413793103448276
NNPS	NNS	0.034482758620689655
NNPS	POS	0.034482758620689655
NNPS	VBD	0.10344827586206896
NNPS	VBP	0.06896551724137931
NNPS	VBZ	0.034482758620689655
NNS	''	0.002976190476190476
NNS	,	0.10714285714285714
NNS	-NONE-	0.041666666666666664
NNS	-RRB-	0.002976190476190476
NNS	.	0.13392857142857142
NNS	:	0.011904761904761904
NNS	CC	0.03869047619047619
NNS	DT	0.008928571428571428
NNS	IN	0.24107142857142858
NNS	JJ	0.002976190476190476
NNS	MD	0.041666666666666664
NNS	NN	0.017857142857142856
NNS	NNS	0.002976190476190476
NNS	POS	0.01488095238095238
NNS	PRP	0.002976190476190476
NNS	RB	0.01488095238095238
NNS	RBR	0.002976190476190476
NNS	TO	0.026785714285714284
NNS	VBD	0.05952380952380952
NNS	VBG	0.008928571428571428
NNS	VBN	0.020833333333333332
NNS	VBP	0.13095238095238096
NNS	VBZ	0.008928571428571428
NNS	WDT	0.023809523809523808
NNS	WP	0.017857142857142856
NNS	WP$	0.002976190476190476
NNS	WRB	0.005952380952380952
NNS	``	0.002976190476190476
PDT	DT	1.0
POS	,	0.0196078431372549
POS	.	0.0196078431372549
POS	CC	0.0392156862745098
POS	JJ	0.19607843137254902
POS	NN	0.39215686274509803
POS	NNP	0.09803921568627451
POS	NNPS	0.0196078431372549
POS	NNS	0.17647058823529413
POS	VBD	0.0196078431372549
POS	VBN	0.0196078431372549
PRP	-NONE-	0.05747126436781609
PRP	.	0.022988505747126436
PRP	CC	0.011494252873563218
PRP	IN	0.06896551724137931
PRP	JJ	0.011494252873563218
PRP	JJR	0.011494252873563218
PRP	MD	0.05747126436781609
PRP	RB	0.04597701149425287
PRP	VBD	0.41379310344827586
PRP	VBP	0.20689655172413793
PRP	VBZ	0.08045977011494253
PRP	``	0.011494252873563218
PRP$	JJ	0.14705882352941177
PRP$	NN	0.5
PRP$	NNP	0.058823529411764705
PRP$	NNS	0.29411764705882354
RB	,	0.045871559633027525
RB	-NONE-	0.009174311926605505
RB	.	0.01834862385321101
RB	:	0.009174311926605505
RB	CD	0.009174311926605505
RB	DT	0.03669724770642202
RB	IN	0.12844036697247707
RB	JJ	0.12844036697247707
RB	MD	0.009174311926605505
RB	NN	0.009174311926605505
RB	NNS	0.009174311926605505
RB	RB	0.045871559633027525
RB	RBR	0.01834862385321101
RB	TO	0.01834862385321101
RB	VB	0.21100917431192662
RB	VBD	0.10091743119266056
RB	VBG	0.009174311926605505
RB	VBN	0.08256880733944955
RB	VBP	0.03669724770642202
RB	VBZ	0.06422018348623854
RBR	.	0.16666666666666666
RBR	DT	0.16666666666666666
RBR	JJ	0.3333333333333333
RBR	VB	0.16666666666666666
RBR	VBD	0.16666666666666666
RBS	RB	1.0
RP	CC	0.1111111111111111
RP	DT	0.1111111111111111
RP	IN	0.2222222222222222
RP	JJ	0.2222222222222222
RP	NNS	0.2222222222222222
RP	RB	0.1111111111111111
SYM	NNP	1.0
TO	-NONE-	0.008928571428571428
TO	CD	0.16964285714285715
TO	DT	0.15178571428571427
TO	IN	0.008928571428571428
TO	NN	0.017857142857142856
TO	NNS	0.0625
TO	PRP$	0.026785714285714284
TO	RB	0.008928571428571428
TO	VB	0.5446428571428571
VB	''	0.008
VB	,	0.008
VB	-NONE-	0.048
VB	:	0.008
VB	CC	0.016
VB	CD	0.016
VB	DT	0.264
VB	IN	0.12
VB	JJ	0.16
VB	JJR	0.008
VB	NN	0.04
VB	NNP	0.016
VB	NNS	0.072
VB	PRP	0.016
VB	PRP$	0.024
VB	RB	0.016
VB	RP	0.024
VB	TO	0.008
VB	VB	0.008
VB	VBN	0.104
VB	WP	0.008
VB	WRB	0.008
VBD	,	0.005714285714285714
VBD	-LRB-	0.005714285714285714
VBD	-NONE-	0.29714285714285715
VBD	:	0.005714285714285714
VBD	CD	0.07428571428571429
VBD	DT	0.14857142857142858
VBD	IN	0.13714285714285715
VBD	JJ	0.045714285714285714
VBD	JJR	0.011428571428571429
VBD	NN	0.017142857142857144
VBD	NNP	0.022857142857142857
VBD	NNS	0.017142857142857144
VBD	PRP	0.011428571428571429
VBD	PRP$	0.005714285714285714
VBD	RB	0.09142857142857143
VBD	RP	0.005714285714285714
VBD	VB	0.005714285714285714
VBD	VBG	0.02857142857142857
VBD	VBN	0.06285714285714286
VBG	-NONE-	0.1232876712328767
VBG	CD	0.0410958904109589
VBG	DT	0.2054794520547945
VBG	IN	0.0547945205479452
VBG	JJ	0.136986301369863
VBG	NN	0.1095890410958904
VBG	NNP	0.0273972602739726
VBG	NNS	0.0547945205479452
VBG	PRP	0.0136986301369863
VBG	RB	0.0410958904109589
VBG	RP	0.0273972602739726
VBG	TO	0.0821917808219178
VBG	VBG	0.0136986301369863
VBG	VBN	0.0273972602739726
VBG	WP	0.0273972602739726
VBG	``	0.0136986301369863
VBN	-NONE-	0.5849056603773585
VBN	CD	0.009433962264150943
VBN	DT	0.05660377358490566
VBN	IN	0.05660377358490566
VBN	JJ	0.08490566037735849
VBN	NN	0.05660377358490566
VBN	NNP	0.018867924528301886
VBN	NNS	0.009433962264150943
VBN	PRP	0.009433962264150943
VBN	PRP$	0.02830188679245283
VBN	RP	0.009433962264150943
VBN	TO	0.02830188679245283
VBN	VBG	0.009433962264150943
VBN	VBN	0.03773584905660377
VBP	$	0.01098901098901099
VBP	''	0.01098901098901099
VBP	,	0.01098901098901099
VBP	-NONE-	0.15384615384615385
VBP	CC	0.01098901098901099
VBP	DT	0.0989010989010989
VBP	IN	0.08791208791208792
VBP	JJ	0.14285714285714285
VBP	NN	0.054945054945054944
VBP	NNP	0.02197802197802198
VBP	NNS	0.01098901098901099
VBP	PDT	0.01098901098901099
VBP	PRP	0.02197802197802198
VBP	RB	0.10989010989010989
VBP	RP	0.01098901098901099
VBP	VBG	0.054945054945054944
VBP	VBN	0.17582417582417584
VBZ	''	0.010101010101010102
VBZ	-NONE-	0.1919191919191919
VBZ	CD	0.030303030303030304
VBZ	DT	0.10101010101010101
VBZ	IN	0.09090909090909091
VBZ	JJ	0.08080808080808081
VBZ	JJR	0.020202020202020204
VBZ	NN	0.0707070707070707
VBZ	NNP	0.050505050505050504
VBZ	PRP	0.030303030303030304
VBZ	RB	0.06060606060606061
VBZ	TO	0.010101010101010102
VBZ	VBG	0.030303030303030304
VBZ	VBN	0.2222222222222222
WDT	-NONE-	0.7878787878787878
WDT	DT	0.06060606060606061
WDT	NNP	0.06060606060606061
WDT	NNS	0.030303030303030304
WDT	RB	0.030303030303030304
WDT	``	0.030303030303030304
WP	-NONE-	0.625
WP	NNP	0.041666666666666664
WP	PRP	0.20833333333333334
WP	RB	0.041666666666666664
WP	VBZ	0.08333333333333333
WP$	NNS	1.0
WRB	-NONE-	0.07142857142857142
WRB	DT	0.35714285714285715
WRB	JJ	0.07142857142857142
WRB	NN	0.07142857142857142
WRB	NNP	0.21428571428571427
WRB	NNS	0.07142857142857142
WRB	PRP	0.14285714285714285
``	-NONE-	0.05405405405405406
``	DT	0.24324324324324326
``	EX	0.02702702702702703
``	IN	0.10810810810810811
``	JJ	0.08108108108108109
``	MD	0.05405405405405406
``	NN	0.02702702702702703
``	NNS	0.08108108108108109
``	PRP	0.16216216216216217
``	RB	0.05405405405405406
``	VBG	0.02702702702702703
``	VBZ	0.02702702702702703
``	WP	0.02702702702702703
``	WRB	0.02702702702702703
